date,diesel,midgrade_ref,premium_conv,premium_ref,midgrade_conv,regular_ref,regular_conv,crude_oil,usd_index,covid_flag,crisis_flag
2019-02-25,0.5497244817633167,0.5572519083969465,0.5649735119975069,0.5914932680538556,0.5110270951480782,0.4845707302169265,0.4499842221520983,0.3793103448275861,0.7391859348268395,0,0
2019-03-04,0.5570716347415376,0.5630534351145038,0.5749454658772202,0.5954712362301101,0.5226843100189036,0.488848151542927,0.4629220574313663,0.3809626436781608,0.7616694765256131,0,0
2019-03-11,0.5578588297034899,0.5761832061068703,0.5874104082268619,0.6070991432068543,0.5340264650283555,0.5044301863733578,0.4777532344588198,0.3914511494252873,0.7566086170045496,0,0
2019-03-18,0.555497244817633,0.5960305343511452,0.6129635400436271,0.6282129742962057,0.5579710144927537,0.5273449434769326,0.5023666771852319,0.4031609195402298,0.742755986452484,0,0
2019-03-25,0.5581212280241405,0.6259541984732826,0.6329074478030537,0.6566707466340269,0.5797101449275364,0.5557592422853652,0.5235089933733038,0.4035201149425287,0.7578207740681409,0,0
2019-04-01,0.557596431382839,0.6528244274809161,0.6537862262387035,0.6817625458996328,0.600504095778198,0.5771463489153683,0.5446513095613759,0.4241379310344827,0.7585415301303535,0,0
2019-04-08,0.5615324061926004,0.6848854961832063,0.6668744157058272,0.7120563035495715,0.6146817895400127,0.6034219370608005,0.5569580309245817,0.4366379310344827,0.7477213678486754,0,0
2019-04-15,0.5680923642088689,0.7224427480916034,0.6905578061701464,0.7478580171358629,0.6386263390044109,0.6348915368163766,0.5806248027769012,0.4344827586206896,0.7500979429134214,0,0
2019-04-22,0.5757019155077405,0.7337404580152673,0.6939856653162978,0.7607099143206855,0.6427221172022686,0.6486403910785212,0.5799936888608392,0.4451149425287355,0.7682792610615814,0,0
2019-04-29,0.581474678562057,0.7508396946564888,0.7070738547834213,0.7781517747858018,0.6562696912413359,0.6666666666666667,0.5919848532660145,0.4280172413793103,0.768724479709082,0,0
2019-05-06,0.5819994752033586,0.7545038167938933,0.7114365846057961,0.782435740514076,0.662885948330183,0.6712496180873817,0.5951404228463236,0.4201867816091953,0.7749824481110119,0,0
2019-05-13,0.5791130936762003,0.7456488549618321,0.7033343720785289,0.775703794369645,0.6537492123503466,0.6645279560036665,0.5837803723572104,0.4222701149425287,0.7869758497423387,0,0
2019-05-20,0.5799002886381526,0.7401526717557254,0.7008413836086006,0.7695838433292534,0.6509136735979837,0.6584173541093798,0.5799936888608392,0.4123563218390804,0.7919484957784655,0,0
2019-05-27,0.5767515087903436,0.7270229007633588,0.6936740417575565,0.7585679314565483,0.6436672967863895,0.6477238007943782,0.5714736509940044,0.3851293103448275,0.798909447819907,0,0
